894.506 , 8959.51
917.912 , 8472.97
901.931 , 8438.18
898.391 , 7592.86
921.935 , 7488.78
811.305 , 7028.99
861.534 , 8092.49
879.868 , 8090.84
879.125 , 7456.55
878.863 , 7293.52
866.297 , 7196.52
899.304 , 7920.91
830.6 , 8423.29
889.067 , 8065.2
892.834 , 8032.43
869.472 , 7393.12
846.227 , 7511.06
873.116 , 7665.11
900.647 , 8711.88
888.885 , 8041.02
862.347 , 7865.23
927.536 , 8149.86
858.81 , 7574.33
897.785 , 9179.45
902.539 , 7613.37
817.322 , 7084.93
773.684 , 7185.92
873.39 , 8325.74
913.473 , 8059.12
866.576 , 8027.46
922.579 , 7695.1
816.442 , 7718.25
891.426 , 7729.37
888.022 , 8765.25
905.491 , 8192.06
871.485 , 8262.58
886.387 , 7346
904.65 , 8352.08
862.079 , 7772.4
886.777 , 7411.27
871.097 , 7933.99
837.601 , 7918.94
846.923 , 7387.71
873.665 , 7967.16
845.656 , 7252.55
861.955 , 8206.18
845.483 , 7527.46
875.296 , 7946.71
858.836 , 7658.57
858.78 , 7539.21
857.513 , 8027.84
892.692 , 8942.69
903.121 , 7896.61
880.509 , 8160.31
827.926 , 8065.6
895.563 , 8168.52
829.876 , 7095.7
853.708 , 7289.48
914.995 , 8290.87
898.232 , 8152.43
855.285 , 8781.17
907.699 , 8661.32
882.173 , 8164.86
845.007 , 7590.76
884.283 , 7637.26
910.654 , 7988.99
882.427 , 8323.98
834.553 , 7564.23
857.482 , 7970.11
886.356 , 7868.56
899.26 , 7909.85
882.181 , 7830.37
873.213 , 8805.45
802.946 , 8186.88
802.822 , 7735.42
841.221 , 7214.01
845.406 , 8404.94
879.259 , 8271.76
864.849 , 8802.35
848.64 , 7477.69
863.59 , 8357.42
852.373 , 8696.94
856.393 , 8493.82
834.196 , 7235.79
842.779 , 7854.28
863.086 , 7760.47
839.145 , 7924.41
875.839 , 8537.67
812.637 , 8394.95
871.803 , 7499.21
901.143 , 7876.18
878.504 , 7770.95
869.667 , 7717.69
862.364 , 8998.87
901.002 , 8194.96
822.284 , 7303.19
865.899 , 7630.71
876.347 , 7869.11
881.97 , 7787.82
881.727 , 8816.48
839.649 , 8544.52
873.938 , 7625.22
916.721 , 7253.61
900.343 , 7668.55
898.738 , 7719.26
839.3 , 8103.94
891.698 , 8512.02
885.514 , 8221.93
891.801 , 8898.39
875.823 , 8744.44
812.456 , 6810.84
816.105 , 7617.04
878.636 , 7902.76
862.852 , 8277.18
886.409 , 7867.82
866.318 , 8158.15
855.452 , 7905.65
911.607 , 8196.05
879.7 , 7987.3
882.486 , 7992.15
900.599 , 7804.16
859.429 , 8237.48
778.478 , 7228.99
854.084 , 7971.85
874.204 , 7997.48
901.977 , 8518.52
892.209 , 8000.6
875.975 , 7894.61
851.752 , 7833.68
876.945 , 8703.37
881.637 , 8073.31
873.134 , 7256.79
859.265 , 8662.25
911.497 , 8694.46
844.345 , 8235.64
850.289 , 7733.78
864.379 , 8653.81
879.753 , 8376
902.68 , 8271.85
878.115 , 8054.72
858.683 , 7204.63
877.251 , 7982.65
903.448 , 7603.39
854.027 , 8259.69
885.334 , 8308.94
861.022 , 7999.82
859.361 , 7678.9
879.419 , 8219.58
878.698 , 7777.35
828.643 , 8028.26
888.39 , 8797.39
852.454 , 8033.66
874.248 , 7877.48
871.47 , 8159.12
866.082 , 8272.84
875.453 , 8257.8
889.726 , 7312.85
901.56 , 8425.26
833.202 , 7768.58
884.736 , 8248.23
888.838 , 8273.27
913.558 , 8346.65
794.356 , 8868.06
841.986 , 8065
862.982 , 7609.2
804.171 , 6564.08
848.984 , 7536.9
854.726 , 7613.91
808.539 , 8040.53
897.866 , 7513.29
888.404 , 7513.03
872.076 , 8260.11
869.238 , 8279.57
860.681 , 8788.11
902.584 , 8221.15
888.069 , 8220.41
852.19 , 8365.15
881.451 , 8265.91
900.455 , 8507.35
858.534 , 7889.17
905.412 , 8053.92
892.285 , 8428.61
918.408 , 8321.02
861.934 , 7283.39
866.02 , 8259.04
878.568 , 7844.96
870.593 , 7961.09
862.782 , 7853.93
796.081 , 8605.07
904.48 , 8339.91
847.326 , 7865.42
908.01 , 7527.75
860.915 , 7869.98
871.473 , 8809.58
862.603 , 8198.51
877.726 , 8424.31
840.409 , 8268.19
896.702 , 7944.4
878.623 , 7783.35
868.393 , 7619.67
877.924 , 7085.35
902.333 , 7466.29
841.996 , 8057.53
889.746 , 8048.97
839.748 , 8070.07
882.085 , 7754.47
893.792 , 8216.42
910.822 , 8577.94
865.217 , 7832.78
856.45 , 7612.43
813.132 , 7679.61
847.529 , 7291.78
911.294 , 8352.82
873.447 , 7630.72
868.753 , 8051.21
849.323 , 7598.74
916.191 , 8251.46
809.265 , 8216.6
887.988 , 8448.71
882.379 , 8941.65
883.588 , 8812.59
833.37 , 8169.39
850.291 , 8150.43
893.497 , 9277.97
883.279 , 7593.59
880.724 , 8399.74
878.015 , 7648.63
834.611 , 8334.32
868.255 , 8143.99
771.451 , 6876.27
836.999 , 7579.29
867.448 , 7772.14
864.522 , 7959.31
818.152 , 8074.79
850.605 , 7488.19
903.749 , 8208.97
896.232 , 8191.23
835.946 , 7497.64
836.497 , 7392.14
897.596 , 8003.14
865.036 , 7201.17
883.73 , 7854.21
867.636 , 7620.45
866.013 , 7048.57
845.55 , 7983.66
871.04 , 8440.21
870.877 , 8637.25
883.719 , 8251.69
835.821 , 8167.47
867.926 , 8140.59
854.16 , 7688.57
859.582 , 8822.71
872.853 , 7716.14
857.522 , 8192.92
906.179 , 7401.43
880.137 , 7964.11
882.107 , 8081.58
882.294 , 8020.31
891.116 , 7914.39
912.645 , 7929.07
888.744 , 8826.21
868.463 , 8270.82
865.134 , 7991.1
899.623 , 8348.84
903.54 , 7881
812.358 , 8068.54
850.53 , 8259.41
887.79 , 8461.11
890.164 , 8975.38
886.165 , 8580.17
891.421 , 7149.09
864.975 , 7198.76
802.472 , 6985.82
881.352 , 8341.18
899.855 , 7837.46
881.42 , 8657.1
854.092 , 8359.21
899.557 , 8287.96
860.947 , 7755.11
835.037 , 7748.47
867.607 , 7401.77
887.092 , 8343.78
816.552 , 7887.66
865.275 , 8170.49
886.468 , 8314.36
888.146 , 8427.92
886.548 , 8480
843.604 , 7169.63
872.874 , 7800.24
904.479 , 8240.83
901.425 , 8887.02
860.862 , 8661.76
876.965 , 7912.1
878.571 , 7995.12
901.55 , 7868.47
838.261 , 7483.57
837.452 , 8129.63
912.188 , 8224.85
905.138 , 8318.9
886.277 , 8214.15
892.955 , 8329.33
850.678 , 7418.64
782.516 , 6698.52
850.483 , 7771.43
871.218 , 7423.63
845.432 , 7772.12
884.113 , 6817.86
863.932 , 8133.17
863.928 , 7459.88
850.654 , 7730.04
898.848 , 7900.12
855.013 , 7941.31
899.979 , 8434.69
891.618 , 8520.73
836.127 , 7801.12
873.848 , 7475.92
891.681 , 7754.72
845.894 , 7867.37
894.873 , 8439.04
877.95 , 8398.87
834.418 , 7743.7
876.818 , 7472.36
834.164 , 7614.04
890.437 , 8072.99
895.376 , 7228.81
861.613 , 7289.72
876.096 , 8611.63
873.296 , 8214.28
903.126 , 8485.23
839.762 , 6876.9
908.19 , 8632.6
844.966 , 6945.35
893.023 , 7837.14
851.601 , 7747.21
871.365 , 7962.95
856.125 , 7457.99
894.661 , 8119.18
910.748 , 8439.72
870.412 , 7386.75
921.668 , 8055.78
848.299 , 8142.59
848.9 , 8435.39
767.944 , 7454.56
849.799 , 8321.2
861.017 , 7717.06
870.025 , 8329.33
875.999 , 8794.41
858.4 , 8099.19
882.437 , 8027.12
877.792 , 7603.29
878.557 , 8892.7
864.275 , 7294.46
891.362 , 8578.61
883.805 , 8459.8
893.073 , 7783.9
880.543 , 8711.22
875.947 , 7276.81
874.989 , 7850.5
890.02 , 8453.7
856.05 , 8275.88
874.96 , 7778.68
893.608 , 9113.85
868.168 , 8654.08
722.627 , 7166.92
855.502 , 7683.81
894.558 , 7822.28
905.565 , 8149.59
876.85 , 8707.31
847.297 , 7480.04
876.763 , 8500.22
896.692 , 8516.93
863.402 , 8526.12
856.713 , 7554.54
845.891 , 7827.02
859.247 , 8017.07
891.808 , 8897.15
898.95 , 9131.69
861.28 , 8158.31
865.218 , 8130.77
832.475 , 7208.08
856.502 , 7638.37
834.286 , 6737.07
877.783 , 8010.78
877.498 , 8195.23
846.459 , 7581.08
884.547 , 8527.09
881.386 , 8458.83
854.181 , 8326.68
859.877 , 8310.76
895.628 , 7600.79
892.007 , 8005.86
869.031 , 8082.79
848.351 , 8049.82
861.879 , 7574.05
895.368 , 8036.17
845.434 , 7660.79
870.749 , 8255.86
862.946 , 8128.21
873.534 , 7731.83
822.344 , 6677.68
882.183 , 7786.85
928.609 , 7445.09
824.31 , 9225.7
891.904 , 7399.45
856.889 , 8891.04
860.197 , 7367.87
901.698 , 7970.6
853.874 , 6767.29
857.724 , 7708.96
881.275 , 9301.47
892.84 , 7720.49
891.523 , 7986.45
892.036 , 8061.68
890.135 , 7667.4
888.593 , 8234.74
896.199 , 8314.54
890.723 , 8378.61
831.047 , 7886.37
896.951 , 8772.98
815.068 , 7450.63
888.522 , 8590.08
874.762 , 8176.17
856.212 , 8219.77
854.973 , 6977.53
910.968 , 8171.31
894.173 , 7844.81
881.802 , 7738.55
876.619 , 8375.61
878.969 , 8380.69
879.037 , 8404.74
913.756 , 7784.01
869.9 , 7160.95
875.986 , 8036.03
822.866 , 7844.66
930.869 , 8102.51
884.265 , 8124.95
901.268 , 7901.26
931.773 , 8604.1
873.796 , 8289.35
839.626 , 8242.8
882.688 , 9008.31
884.096 , 7510.03
847.56 , 7161.54
904.879 , 8420.15
851.364 , 8547.63
904.742 , 7882
886.489 , 7722.99
914.434 , 7768.01
844.982 , 8762.55
917.476 , 8107.35
839.198 , 7593.33
830.572 , 8447.65
897.134 , 8605.73
839.915 , 8143.15
920.271 , 7853.75
841.819 , 7567.24
881.398 , 8478.26
890.335 , 7910.35
871.611 , 8533.97
860.846 , 8230.9
886.609 , 8195.57
894.781 , 8397.77
914.235 , 7965.75
869.769 , 8753.84
880.309 , 7794.88
875.062 , 8140.87
894.983 , 7636.6
900.604 , 8119.84
806.787 , 6647.86
869.258 , 8407.65
887.14 , 7604.47
891.96 , 7704.23
882.133 , 8279.56
878.741 , 7634.15
867.185 , 7654.33
931.788 , 7182.06
801.822 , 7772.98
859.783 , 8113.14
912.46 , 8188.6
828.87 , 7763.15
851.485 , 7949.4
904.771 , 9047.99
817.17 , 8212.55
880.682 , 7276.61
866.967 , 8183.99
891.317 , 7946.15
908.668 , 7511.67
874.9 , 7598.91
840.44 , 7432.03
881.408 , 8948.44
892.219 , 8027.47
883.171 , 7799.96
846.712 , 7523.33
910.825 , 7467.92
891.183 , 8543
872.941 , 8148.11
892.805 , 8371.75
870.679 , 7892.98
904.583 , 7757.08
899.675 , 7408.14
898.72 , 8432.08
891.572 , 7449.74
909.854 , 7760.68
803.92 , 8102.05
894.152 , 8991.97
847.709 , 8213.09
850.657 , 8085.17
853.146 , 7714.1
852.266 , 7586.74
853.302 , 8067.8
901.38 , 7617.49
847.881 , 8052.34
876.675 , 8273.82
866.396 , 8436.69
903.813 , 7612.06
825.255 , 8066.74
866.639 , 7770.84
886.264 , 7598.36
849.595 , 8265.78
854.519 , 8082.18
846.652 , 8166.48
871.531 , 8096.66
789.644 , 7748.97
852.217 , 7396.52
898.839 , 8126.08
853.818 , 7091.66
843.629 , 7541.31
910.344 , 8538.33
831.434 , 8092
884.572 , 7563.48
868.369 , 7915.4
845.558 , 8323.51
830.468 , 7784.49
871.496 , 8294.27
862.352 , 7683.46
842.647 , 7778.17
891.991 , 6991.42
884.78 , 7669.4
881.396 , 8469.59
796.367 , 7143.92
832.57 , 7640.42
817.488 , 7120.62
873.062 , 8496.58
881.733 , 7768.22
842.795 , 8190.74
831.671 , 7721.85
854.848 , 7657.75
862.774 , 7561.75
890.977 , 8182.38
836.69 , 7762.31
834.449 , 7801.72
845.23 , 7949.73
856.94 , 8675.91
850.466 , 9254.35
855.858 , 8297.48
871.986 , 8320.36
854.759 , 7762.92
850.726 , 7895.04
875.459 , 7966.04
873.798 , 7620.99
857.839 , 7809.66
892.228 , 8181.03
823.689 , 7260.35
848.608 , 7683.08
869.64 , 7073.93
894.525 , 7274.61
849.832 , 7543.97
893.922 , 8203.14
867.104 , 8501.29
871.048 , 7532.07
917.871 , 7707.38
869.395 , 8194
903.233 , 8306.45
852.746 , 7545.48
860.487 , 8088.25
891.957 , 7879.8
891.299 , 8383.49
892.136 , 8158.73
887.819 , 8643.34
848.499 , 7774.89
820.929 , 8794.44
887.141 , 7855.6
873.925 , 7479.12
875.863 , 7545.76
818.64 , 8122.18
821.106 , 7401.65
860.968 , 8448.47
846.838 , 8754.25
876.363 , 8285.42
868.061 , 8148.88
867.205 , 7513.94
872.418 , 7686.68
859.193 , 7809.12
890.202 , 7875.09
906.569 , 7453.01
865.086 , 7255.45
863.269 , 7698.72
879.945 , 7110.76
868.902 , 7687.37
847.451 , 7444.94
864.183 , 7876.43
851.062 , 7476.45
851.436 , 7537.39
846.781 , 7978.14
807.888 , 7466.65
843.813 , 7108.3
820.993 , 7967.73
876.796 , 8291.96
895.2 , 8536.08
841.524 , 8518.81
822.777 , 7308.14
851.555 , 7296.45
849.058 , 7917.39
871.811 , 7555.08
851.971 , 8235.03
892.604 , 7769.38
859.272 , 8475.3
894.403 , 8295.78
902.534 , 8191.69
894.122 , 8087.22
862.69 , 7571.57
881.051 , 8540.22
842.453 , 8310.43
892.219 , 8776.46
870.548 , 8431.74
869.911 , 8362.35
906.56 , 8613.47
882.391 , 8089.94
879.588 , 7941.38
874.45 , 8081.06
874.02 , 7770.57
888.176 , 8311.83
921.226 , 8401.46
872.088 , 8258.87
885.642 , 8002.2
902.637 , 7930.86
858.617 , 9043.66
915.413 , 7966.62
929.895 , 8425.31
890.16 , 8045.67
874.04 , 8570.48
903.491 , 7588.37
892.498 , 7860.48
885.441 , 7975.3
886.378 , 8671.56
865.595 , 7872.82
895.329 , 8268.89
842.384 , 8400.83
894.788 , 8078.12
903.926 , 7605.43
868.047 , 7720.47
875.963 , 8131.43
872.072 , 8078.5
892.09 , 8475.39
860.183 , 7643.21
845.609 , 8431.31
899.864 , 8054.19
868.153 , 7089.13
855.457 , 7394.11
921.194 , 7611.42
874.012 , 7797.53
844.01 , 7305.28
894.804 , 8002.6
885.567 , 8435.49
884.29 , 7974.62
880.274 , 7909.93
845.333 , 8250.11
830.415 , 7881.02
858.157 , 8263.95
883.431 , 7991.48
857.529 , 7632.32
908.366 , 8548.65
861.385 , 7687.95
835.69 , 7716.97
868.349 , 8448.68
922.957 , 8311.33
892.682 , 8242.73
824.208 , 7739.48
878.012 , 8302.63
863.301 , 7944.76
878.126 , 8849.42
877.161 , 7472.13
873.264 , 8668.96
868.528 , 8248.93
848.166 , 7087.15
843.855 , 7906.75
837.971 , 8299.55
859.52 , 7815.75
902.088 , 8018.39
864.634 , 7445
864.597 , 8201.7
885.788 , 8452.15
880.856 , 7544.23
866.892 , 8067.23
804.346 , 8839.61
896.828 , 7520.27
881.94 , 8118.46
853.674 , 7704.26
906.367 , 8656.57
857.669 , 8228
871.541 , 7940.41
879.182 , 8777.42
916.292 , 7564.29
920.954 , 8890.21
853.855 , 7641.21
829.102 , 7250.34
905.539 , 8049.75
886.016 , 8393.16
871.139 , 7466.57
827.422 , 7819.55
869.189 , 9579.49
822.456 , 7893.27
850.682 , 8643.15
862.53 , 7640.89
884.806 , 7668.06
868.186 , 8299.08
886.37 , 8190.64
890.577 , 7903.06
857.576 , 7632.54
877.422 , 7703.32
873.798 , 7602.51
866.201 , 7000.35
855.392 , 8001.73
826.477 , 7609.98
872.482 , 8176.06
875.431 , 7984.01
836.756 , 8509.19
870.121 , 7257.83
886.289 , 8048.56
891.968 , 9128.22
900.019 , 7473.4
842.653 , 7083.92
884.95 , 7765.23
864.245 , 7914.67
890.787 , 8205.72
842.725 , 7129.44
838.64 , 7917.19
904.903 , 7709.15
890.391 , 7520.11
881.174 , 8696.97
885.18 , 8224.59
888.206 , 7417.78
910.416 , 7700.09
837.841 , 7305.36
894.292 , 8120.48
903.276 , 7711.36
917.09 , 8081.1
871.586 , 7505.87
865.601 , 8115.81
901.952 , 8063.72
807.269 , 7608.86
898.859 , 8611.24
862.555 , 8160.01
899.59 , 7580.55
920.388 , 8087.51
870.326 , 7275.15
849.213 , 8403.78
866.518 , 8298.32
855.249 , 7693.42
855.266 , 7741.04
887.276 , 8143.28
838.432 , 8186
874.74 , 7848.27
901.319 , 8674.38
883.569 , 8318.04
842.737 , 7731.62
865.385 , 7909.92
914.122 , 8154.86
885.638 , 8027.29
888.885 , 7768.38
883.455 , 8176.2
840.271 , 7529.13
833.439 , 8222.27
869.561 , 7781.15
857.612 , 8448.98
863.1 , 8052.33
879.2 , 8321.99
838.698 , 8089.62
852.117 , 8582.76
885.357 , 8555.87
890.444 , 8561.63
868.133 , 7969.02
856.238 , 8126.49
900.052 , 7458.96
870.84 , 8183.47
886.456 , 8422.22
840.602 , 8171.6
884.177 , 8538.87
856.722 , 8813.86
850.082 , 7474.27
872.592 , 7376.59
897.918 , 7299.74
854.204 , 7557.3
873.016 , 7815.69
864.902 , 7659.66
881.8 , 7963.35
864.031 , 8318.65
893.523 , 7718.25
898.462 , 8424.81
852.083 , 8046.88
898.047 , 8850.97
879.905 , 7454.07
846.416 , 6836.87
867.485 , 7241.73
890.306 , 9637.15
845.859 , 7931.31
833.331 , 8356.28
873.219 , 7417.03
844.556 , 8477.55
914.346 , 7501.09
857.539 , 8290.59
881.67 , 7965.71
845.39 , 7464.14
881.498 , 8050.35
842.434 , 7256.76
874.965 , 7924.16
851.299 , 8604.98
834.175 , 7641.77
924.017 , 7667.58
918.199 , 8534.89
877.605 , 7784.23
877.244 , 8648.31
849.32 , 7193.52
890.326 , 8203.39
804.133 , 7676.83
871.88 , 7496.24
914.944 , 7642.88
837.36 , 7277.85
885.132 , 8249.34
866.493 , 7441.17
925.773 , 8160.66
859.56 , 8383.86
869.682 , 9016.76
880.371 , 8302.11
900.284 , 7687.9
863.29 , 7377.22
886.099 , 8054.24
854.497 , 8146.68
853.281 , 8082.72
880.106 , 7477.21
844.776 , 8075.96
865.265 , 7728.82
827.197 , 7766.84
830.458 , 7430.41
889.644 , 8450.22
863.452 , 6921.26
881.508 , 8386.1
898.586 , 8423
875.91 , 8233.32
866.01 , 7830.1
889.41 , 8259.59
868.429 , 8409.68
879.375 , 8166.84
855.965 , 7790.94
916.894 , 8344.09
868.723 , 8342.49
815.667 , 8715.77
888.359 , 8183.12
882.634 , 7709.77
890.519 , 7800.58
857.276 , 7999.52
917.798 , 8152.1
882.838 , 8675.11
855.139 , 7642.61
858.016 , 7444.17
882.265 , 8178.92
901.978 , 7570.79
831.342 , 7479.26
859.124 , 7587.53
861.47 , 7483.49
854.307 , 8407.23
871.888 , 7429.27
887.211 , 9012
908.161 , 9299.39
852.327 , 8378.97
887.763 , 7896.7
860.743 , 7441.83
815.917 , 8197.01
870.59 , 7916.64
856.343 , 8805.13
878.743 , 8548.66
851.58 , 7915.91
866.865 , 8341.2
882.632 , 8994.28
897.475 , 7925.7
886.521 , 8542.36
851.719 , 7986.95
889.205 , 8077.75
924.296 , 7503.43
873.608 , 8717.95
888.593 , 8059.56
894.334 , 7193.28
883.838 , 7434.53
880.828 , 8789.16
872.504 , 7090.05
903.635 , 8698.08
844.918 , 8676.67
842.085 , 7972.33
869.61 , 8783.67
888.757 , 8273.78
807.373 , 7914.83
902.342 , 8391.68
859.113 , 7369.75
825.204 , 7457.07
857.765 , 7364.95
844.174 , 6817.71
857.438 , 8818.44
884.734 , 7672.49
870.807 , 8535.73
844.327 , 7248.92
854.253 , 7179.55
880.253 , 7354.88
892.169 , 7644.5
876.688 , 8467.66
892.274 , 7725.45
886.511 , 8142.77
850.597 , 7892.96
895.269 , 8059.86
870.063 , 8059.96
842.147 , 8216.48
865.679 , 8486.48
849.957 , 7886.13
820.296 , 7759
867.74 , 8467.72
840.368 , 7557.26
892.751 , 8711.28
907.139 , 7351.67
836.352 , 7518.07
885.581 , 8309
867.719 , 8063.88
880.149 , 7934.23
886.173 , 9220.24
833.499 , 8261.22
920.522 , 8113.8
844.691 , 7549.98
839.917 , 7989.62
849.554 , 7649.79
843.618 , 7861.84
860.379 , 7632.74
872.032 , 8226.83
847.127 , 7865.48
912.592 , 7057.52
842.792 , 8354.58
859.475 , 7818.86
901.477 , 8230.01
911.521 , 9038.97
885.568 , 6904.99
932.671 , 8990.23
840.976 , 7878.38
854.351 , 7883.12
889.788 , 8287.01
853.648 , 7444.66
877.505 , 8273.84
857.222 , 8145.51
889.998 , 8504.75
891.829 , 8842.92
868.138 , 9190.77
864.337 , 8664.1
876.213 , 7916.32
866.174 , 8651.92
837.127 , 7290.28
871.665 , 7856.57
896.603 , 8105
889.871 , 8051.48
838.194 , 8405.69
886.991 , 8006.87
882.535 , 8030.5
893.577 , 8023.4
894.131 , 8223.89
883.42 , 7877.13
810.394 , 7890.18
877.248 , 8449.35
820.931 , 7402.85
868.91 , 7772.41
893.588 , 8452.95
854.058 , 8760.32
869.82 , 8156.12
863.817 , 8007.57
888.071 , 7947.79
834.263 , 7683.61
910.588 , 7682.71
859.398 , 7975.19
888.31 , 8412.82
901.607 , 8140.01
875.848 , 8150.25
855.756 , 7760.46
887.396 , 8441.36
901.449 , 7604.89
873.726 , 7934.97
845.396 , 7491.71
920.757 , 7480.43
861.083 , 8569.99
923.195 , 7879.06
829.559 , 7762.41
879.43 , 8384.42
900.967 , 7957.29
898.547 , 7936.64
826.272 , 7490.77
879.989 , 7708.42
876.753 , 7263.47
